"Measure","Ethnicity","Ethnicity_type","Time","Time_type","Geography","Geography_type","Gender","Gender type","Age","Age Bracket Type","Highest qualification held","Qualification_type","Value","Value_type","Numerator","Denominator","upper 95%","lower 95%"
"% of individuals inactive","White","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","All","National Qualifications Framework (NQF) level","22.20%","%","3561729","16023006","22.50%","21.90%"
"% of individuals inactive","Mixed","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","All","National Qualifications Framework (NQF) level","27.80%","%","65915","236898","32.70%","22.90%"
"% of individuals inactive","Asian or Asian British","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","All","National Qualifications Framework (NQF) level","38.30%","%","495932","1295722","40.50%","36.10%"
"% of individuals inactive","Black or Black British","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","All","National Qualifications Framework (NQF) level","26%","%","166012","638118","29%","23%"
"% of individuals inactive","Other","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","All","National Qualifications Framework (NQF) level","36.40%","%","170047","467598","40.10%","32.60%"
"% of individuals inactive","Other than White ","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","All","National Qualifications Framework (NQF) level","34%","%","897906","2638336","35.60%","32.50%"
"% of individuals inactive","Unreported","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","All","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","All","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","All","National Qualifications Framework (NQF) level","23.90%","%","4466694","18679486","24.20%","23.60%"
"% of individuals inactive","White","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 4 and above","National Qualifications Framework (NQF) level","10.80%","%","1374007","12687879","11.10%","10.60%"
"% of individuals inactive","Mixed","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 4 and above","National Qualifications Framework (NQF) level","10.60%","%","22241","208941","14.50%","6.80%"
"% of individuals inactive","Asian or Asian British","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 4 and above","National Qualifications Framework (NQF) level","12.60%","%","155689","1239288","14.20%","11%"
"% of individuals inactive","Black or Black British","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 4 and above","National Qualifications Framework (NQF) level","10.70%","%","55777","522096","13.10%","8.30%"
"% of individuals inactive","Other","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 4 and above","National Qualifications Framework (NQF) level","16.80%","%","74394","442646","19.90%","13.70%"
"% of individuals inactive","Other than White ","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 4 and above","National Qualifications Framework (NQF) level","12.80%","%","308101","2412971","13.90%","11.60%"
"% of individuals inactive","Unreported","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 4 and above","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","All","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 4 and above","National Qualifications Framework (NQF) level","11.10%","%","1682929","15113629","11.40%","10.90%"
"% of individuals inactive","White","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","13.90%","%","801498","5778252.5","14.30%","13.40%"
"% of individuals inactive","Mixed","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","21.40%","%","16115","75280.5","29.70%","13.10%"
"% of individuals inactive","Asian or Asian British","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","22.30%","%","57443","257342","26.70%","17.90%"
"% of individuals inactive","Black or Black British","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","19%","%","29819","156540","24.80%","13.30%"
"% of individuals inactive","Other","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","29.20%","%","19063","65373.5","38.80%","19.50%"
"% of individuals inactive","Other than White ","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","22.10%","%","122440","554536","25.10%","19%"
"% of individuals inactive","Unreported","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","All","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","14.60%","%","924235","6336239.5","15%","14.20%"
"% of individuals inactive","White","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","20.60%","%","1145504","5573520.5","21.10%","20%"
"% of individuals inactive","Mixed","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","35.40%","%","28468","80434.5","44.50%","26.30%"
"% of individuals inactive","Asian or Asian British","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","33.60%","%","85573","254405","38.50%","28.80%"
"% of individuals inactive","Black or Black British","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","30.40%","%","49650","163288","36.70%","24.10%"
"% of individuals inactive","Other","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","31.50%","%","20027","63533.5","41.70%","21.30%"
"% of individuals inactive","Other than White ","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","32.70%","%","183718","561661","36.10%","29.40%"
"% of individuals inactive","Unreported","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","All","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","21.70%","%","1329561","6138631.5","22.20%","21.20%"
"% of individuals inactive","White","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","24%","%","855747","3562626","24.70%","23.30%"
"% of individuals inactive","Mixed","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","34.20%","%","13032","38104","47%","21.40%"
"% of individuals inactive","Asian or Asian British","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","36.20%","%","70295","194334","41.90%","30.50%"
"% of individuals inactive","Black or Black British","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","29.70%","%","29169","98128","37.90%","21.50%"
"% of individuals inactive","Other","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","37.10%","%","18113","48762","48.90%","25.30%"
"% of individuals inactive","Other than White ","ONS 5+1","2018","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","34.40%","%","130609","379328","38.60%","30.30%"
